instrument,bar,horizon,environment,environmentDirection,hitMeaning,observations,weightedObservations,hitRatePct,baselineRatePct,liftPct,liftWilsonLow,avgFutureReturnPct,medianFutureReturnPct,avgAbsFutureReturnPct,avgFutureRangePct,periodWeightAvg,lowSample,eligibleForCross,mainHorizon,passCandidate,firstDate,lastDate
ALGO-USDT,4H,3,TREND,down,方向命中,3345,2341.5,46.82,44.04,2.78,1.09,0.0985,0.2143,3.1837,7.0415,0.7,False,True,False,False,2019-07-30 12:00,2026-05-28 12:00
ALGO-USDT,4H,3,TREND,up,方向命中,3921,2744.7,47.79,43.38,4.41,2.85,0.0835,-0.1309,3.1854,7.0343,0.7,False,True,False,False,2019-08-02 00:00,2026-06-01 00:00
ALGO-USDT,4H,5,CHAOS,neutral,高扰动命中,1101,770.7,20.07,25.01,-4.94,-7.2,0.3844,0.2525,3.5216,7.716,0.7,False,True,True,False,2019-08-05 12:00,2026-06-01 04:00
ALGO-USDT,4H,5,RANGE,neutral,低波动维持,1897,1327.9,69.06,50.57,18.49,16.37,-0.095,0.0,2.043,4.2554,0.7,False,True,True,True,2019-07-31 08:00,2026-05-26 04:00
ALGO-USDT,4H,5,TREND,down,方向命中,3345,2341.5,48.07,44.4,3.67,1.98,0.1244,0.1711,4.0972,9.1082,0.7,False,True,True,False,2019-07-30 12:00,2026-05-28 12:00
ALGO-USDT,4H,5,TREND,up,方向命中,3921,2744.7,48.05,43.65,4.4,2.83,0.1888,-0.1705,4.1218,9.0711,0.7,False,True,True,False,2019-08-02 00:00,2026-06-01 00:00
ALGO-USDT,4H,10,CHAOS,neutral,高扰动命中,1100,770.0,19.55,25.01,-5.47,-7.7,0.8237,-0.0691,5.1221,11.0949,0.7,False,True,True,False,2019-08-05 12:00,2026-05-23 20:00
ALGO-USDT,4H,10,RANGE,neutral,低波动维持,1897,1327.9,67.37,50.55,16.82,14.67,-0.1623,0.0,2.9853,6.3045,0.7,False,True,True,True,2019-07-31 08:00,2026-05-26 04:00
ALGO-USDT,4H,10,TREND,down,方向命中,3344,2340.8,48.5,45.35,3.16,1.47,0.179,0.2295,5.6115,12.7274,0.7,False,True,True,False,2019-08-01 00:00,2026-05-28 12:00
ALGO-USDT,4H,10,TREND,up,方向命中,3920,2744.0,47.98,42.93,5.05,3.49,0.378,-0.2437,5.6395,12.8102,0.7,False,True,True,False,2019-08-02 00:00,2026-05-31 20:00
ALGO-USDT,8H,1,CHAOS,neutral,高扰动命中,497,347.9,25.75,25.49,0.27,-3.38,0.1125,0.0,2.3555,5.0729,0.7,False,True,False,False,2019-09-08 16:00,2026-06-02 00:00
ALGO-USDT,8H,1,RANGE,neutral,低波动维持,713,499.1,70.69,55.72,14.97,11.52,-0.0287,0.0,1.1194,2.3412,0.7,False,True,False,True,2019-09-20 08:00,2026-05-25 16:00
ALGO-USDT,8H,1,TREND,down,方向命中,1926,1348.2,47.51,42.75,4.75,2.53,0.0597,0.08,2.4597,5.3179,0.7,False,True,False,False,2019-09-06 16:00,2026-05-28 08:00
ALGO-USDT,8H,1,TREND,up,方向命中,2197,1537.9,49.25,43.43,5.81,3.73,0.1098,0.0,2.5365,5.6091,0.7,False,True,False,False,2019-09-18 08:00,2026-06-01 16:00
ALGO-USDT,8H,3,CHAOS,neutral,高扰动命中,496,347.2,23.19,25.53,-2.35,-5.84,0.3724,0.0,3.8462,8.7437,0.7,False,True,False,False,2019-09-08 16:00,2026-05-25 00:00
ALGO-USDT,8H,3,RANGE,neutral,低波动维持,713,499.1,70.55,55.5,15.05,11.6,-0.0929,0.0,2.0463,4.3055,0.7,False,True,False,True,2019-09-20 08:00,2026-05-25 16:00
ALGO-USDT,8H,3,TREND,down,方向命中,1924,1346.8,45.95,42.66,3.29,1.07,0.0735,0.4303,4.1862,9.2439,0.7,False,True,False,False,2019-09-07 08:00,2026-05-28 08:00
ALGO-USDT,8H,3,TREND,up,方向命中,2196,1537.2,48.13,44.23,3.91,1.82,0.2879,-0.1582,4.5452,9.832,0.7,False,True,False,False,2019-09-18 08:00,2026-06-01 08:00
ALGO-USDT,8H,5,CHAOS,neutral,高扰动命中,496,347.2,23.19,25.5,-2.32,-5.82,0.3536,-0.3385,4.7835,11.1111,0.7,False,True,True,False,2019-09-08 16:00,2026-05-25 00:00
ALGO-USDT,8H,5,RANGE,neutral,低波动维持,713,499.1,68.16,55.3,12.86,9.35,-0.156,0.0,2.763,5.7282,0.7,False,True,True,True,2019-09-20 08:00,2026-05-25 16:00
ALGO-USDT,8H,5,TREND,down,方向命中,1923,1346.1,47.37,43.82,3.55,1.33,0.1039,0.3682,5.3077,11.9282,0.7,False,True,True,False,2019-09-08 00:00,2026-05-28 08:00
ALGO-USDT,8H,5,TREND,up,方向命中,2194,1535.8,48.72,43.52,5.2,3.12,0.5137,-0.1593,5.7315,12.8521,0.7,False,True,True,False,2019-09-18 08:00,2026-05-31 16:00
ALGO-USDT,8H,10,CHAOS,neutral,高扰动命中,494,345.8,23.08,25.19,-2.11,-5.61,-0.0874,-0.4969,6.6876,15.6194,0.7,False,True,True,False,2019-09-16 08:00,2026-05-25 00:00
ALGO-USDT,8H,10,RANGE,neutral,低波动维持,713,499.1,66.62,55.46,11.16,7.62,-0.6645,0.0,3.8042,8.3086,0.7,False,True,True,True,2019-09-20 08:00,2026-05-25 16:00
ALGO-USDT,8H,10,TREND,down,方向命中,1921,1344.7,46.33,43.8,2.53,0.31,0.3728,0.7666,7.4871,16.6354,0.7,False,True,True,False,2019-09-12 00:00,2026-05-28 08:00
ALGO-USDT,8H,10,TREND,up,方向命中,2189,1532.3,47.97,44.09,3.88,1.79,1.1696,-0.3889,8.5229,18.6197,0.7,False,True,True,False,2019-09-18 08:00,2026-05-30 00:00
APT-USDT,1D,1,CHAOS,neutral,高扰动命中,78,54.6,28.21,25.27,2.94,-5.84,0.3478,0.0096,3.4943,8.1025,0.7,False,True,False,False,2023-06-20,2026-05-14
APT-USDT,1D,1,RANGE,neutral,低波动维持,40,28.0,52.5,50.09,2.41,-12.59,-0.6054,-0.6933,2.8973,5.4383,0.7,False,True,False,False,2023-08-11,2026-03-09
APT-USDT,1D,1,TREND,down,方向命中,325,227.5,52.62,51.85,0.76,-4.67,-0.2038,-0.2291,3.6287,7.6751,0.7,False,True,False,False,2023-06-10,2026-05-31
APT-USDT,1D,1,TREND,up,方向命中,325,227.5,48.0,48.32,-0.32,-5.69,-0.1003,-0.1237,3.7356,8.7369,0.7,False,True,False,False,2023-07-02,2026-05-13
APT-USDT,1D,3,CHAOS,neutral,高扰动命中,78,54.6,23.08,25.27,-2.19,-10.14,0.2144,-0.077,5.9204,13.2792,0.7,False,True,False,False,2023-06-20,2026-05-14
APT-USDT,1D,3,RANGE,neutral,低波动维持,40,28.0,45.0,50.09,-5.09,-19.39,-0.4133,1.2226,4.7307,9.8593,0.7,False,True,False,False,2023-08-11,2026-03-09
APT-USDT,1D,3,TREND,down,方向命中,324,226.8,51.23,49.56,1.68,-3.75,-0.0934,-0.2498,6.3462,13.5793,0.7,False,True,False,False,2023-06-10,2026-05-29
APT-USDT,1D,3,TREND,up,方向命中,325,227.5,45.54,51.78,-6.24,-11.57,-0.4004,-0.6803,6.0756,15.0364,0.7,False,True,False,False,2023-07-02,2026-05-13
APT-USDT,1D,5,CHAOS,neutral,高扰动命中,78,54.6,25.64,25.33,0.31,-8.07,-0.548,-0.6314,7.5464,17.1683,0.7,False,True,True,False,2023-06-20,2026-05-14
APT-USDT,1D,5,RANGE,neutral,低波动维持,40,28.0,40.0,50.09,-10.09,-23.74,-0.8157,-1.2484,8.0595,14.9495,0.7,False,True,True,False,2023-08-11,2026-03-09
APT-USDT,1D,5,TREND,down,方向命中,321,224.7,49.22,51.22,-2.0,-7.42,0.3885,0.0694,8.2627,17.8256,0.7,False,True,True,False,2023-06-12,2026-05-23
APT-USDT,1D,5,TREND,up,方向命中,325,227.5,45.85,50.12,-4.28,-9.61,-0.8805,-1.1798,7.7825,19.0115,0.7,False,True,True,False,2023-07-02,2026-05-13
APT-USDT,1D,10,CHAOS,neutral,高扰动命中,78,54.6,16.67,25.25,-8.58,-15.24,-3.0813,-2.2273,9.2155,23.0883,0.7,False,True,True,False,2023-06-20,2026-05-14
APT-USDT,1D,10,RANGE,neutral,低波动维持,40,28.0,40.0,50.08,-10.08,-23.73,0.7864,-1.7996,11.2985,22.3068,0.7,False,True,True,False,2023-08-11,2026-03-09
APT-USDT,1D,10,TREND,down,方向命中,315,220.5,52.7,52.14,0.56,-4.95,-0.4733,-0.8273,11.3261,25.1002,0.7,False,True,True,False,2023-06-17,2026-05-22
APT-USDT,1D,10,TREND,up,方向命中,325,227.5,45.85,48.81,-2.96,-8.3,-1.6726,-2.6887,11.3707,26.8169,0.7,False,True,True,False,2023-07-02,2026-05-13
APT-USDT,4H,1,CHAOS,neutral,高扰动命中,602,421.4,24.09,25.04,-0.96,-4.2,0.1838,0.052,1.5798,3.1831,0.7,False,True,False,False,2022-11-28 00:00,2026-06-02 00:00
APT-USDT,4H,1,RANGE,neutral,低波动维持,814,569.8,56.88,50.02,6.86,3.43,0.0114,-0.0398,1.084,2.3273,0.7,False,True,False,True,2022-11-30 12:00,2026-05-31 08:00
APT-USDT,4H,1,TREND,down,方向命中,1762,1233.4,49.38,50.69,-1.31,-3.64,-0.0127,0.0,1.5685,3.384,0.7,False,True,False,False,2022-12-07 08:00,2026-06-02 08:00
APT-USDT,4H,1,TREND,up,方向命中,1868,1307.6,46.2,49.01,-2.81,-5.06,-0.034,-0.172,1.6633,3.6426,0.7,False,True,False,False,2022-11-26 20:00,2026-05-26 12:00
APT-USDT,4H,3,CHAOS,neutral,高扰动命中,602,421.4,25.42,25.07,0.35,-2.96,0.4478,0.2238,2.7812,5.6847,0.7,False,True,False,False,2022-11-28 00:00,2026-06-02 00:00
APT-USDT,4H,3,RANGE,neutral,低波动维持,814,569.8,54.42,50.02,4.4,0.97,-0.0428,-0.1105,2.0234,4.3072,0.7,False,True,False,False,2022-11-30 12:00,2026-05-31 08:00
APT-USDT,4H,3,TREND,down,方向命中,1761,1232.7,48.84,50.88,-2.05,-4.38,-0.0296,0.0427,2.7085,5.8885,0.7,False,True,False,False,2022-12-07 08:00,2026-05-29 08:00
APT-USDT,4H,3,TREND,up,方向命中,1866,1306.2,44.43,49.1,-4.67,-6.91,-0.034,-0.4038,2.8271,6.3289,0.7,False,True,False,False,2022-11-27 04:00,2026-05-26 12:00
APT-USDT,4H,5,CHAOS,neutral,高扰动命中,600,420.0,24.17,25.05,-0.88,-4.13,0.5119,0.1488,3.4806,7.2569,0.7,False,True,True,False,2022-11-28 00:00,2026-06-01 16:00
APT-USDT,4H,5,RANGE,neutral,低波动维持,814,569.8,56.02,50.02,6.0,2.57,-0.0514,-0.1019,2.7555,5.8164,0.7,False,True,True,True,2022-11-30 12:00,2026-05-31 08:00
APT-USDT,4H,5,TREND,down,方向命中,1761,1232.7,49.01,51.9,-2.9,-5.23,0.0091,0.0624,3.563,7.7311,0.7,False,True,True,False,2022-12-07 08:00,2026-05-29 08:00
APT-USDT,4H,5,TREND,up,方向命中,1864,1304.8,45.06,48.33,-3.26,-5.51,-0.0216,-0.5313,3.627,8.1898,0.7,False,True,True,False,2022-11-27 12:00,2026-05-26 12:00
APT-USDT,4H,10,CHAOS,neutral,高扰动命中,597,417.9,22.78,25.09,-2.31,-5.49,0.7339,0.3171,4.9309,10.2613,0.7,False,True,True,False,2022-11-28 16:00,2026-05-31 20:00
APT-USDT,4H,10,RANGE,neutral,低波动维持,814,569.8,53.69,50.02,3.66,0.23,0.1905,-0.2248,4.3648,9.0121,0.7,False,True,True,False,2022-11-30 12:00,2026-05-31 08:00
APT-USDT,4H,10,TREND,down,方向命中,1761,1232.7,49.8,52.36,-2.56,-4.89,0.119,0.0477,4.9869,11.004,0.7,False,True,True,False,2022-12-07 08:00,2026-05-29 08:00
APT-USDT,4H,10,TREND,up,方向命中,1862,1303.4,43.56,47.87,-4.31,-6.55,-0.0888,-0.8176,4.9161,11.3555,0.7,False,True,True,False,2022-11-30 16:00,2026-05-26 12:00
APT-USDT,8H,1,CHAOS,neutral,高扰动命中,235,164.5,21.7,25.05,-3.35,-8.14,-0.1918,-0.1648,2.082,4.4782,0.7,False,True,False,False,2023-01-18 08:00,2026-06-01 16:00
APT-USDT,8H,1,RANGE,neutral,低波动维持,242,169.4,58.68,50.02,8.65,2.36,0.0305,-0.0819,1.462,3.2749,0.7,False,True,False,True,2023-02-03 00:00,2026-05-31 00:00
APT-USDT,8H,1,TREND,down,方向命中,1065,745.5,51.17,51.58,-0.41,-3.41,-0.0524,-0.0711,2.1691,4.6692,0.7,False,True,False,False,2023-02-01 08:00,2026-06-02 00:00
APT-USDT,8H,1,TREND,up,方向命中,1090,763.0,45.6,48.24,-2.64,-5.58,0.0647,-0.2099,2.3867,5.2286,0.7,False,True,False,False,2023-01-04 16:00,2026-05-27 08:00
APT-USDT,8H,3,CHAOS,neutral,高扰动命中,234,163.8,21.79,25.04,-3.24,-8.05,-0.4053,-0.4147,3.5302,7.6585,0.7,False,True,False,False,2023-01-18 08:00,2026-05-31 16:00
APT-USDT,8H,3,RANGE,neutral,低波动维持,242,169.4,54.55,50.02,4.52,-1.78,-0.156,0.0709,2.805,6.007,0.7,False,True,False,False,2023-02-03 00:00,2026-05-31 00:00
APT-USDT,8H,3,TREND,down,方向命中,1064,744.8,50.66,52.39,-1.73,-4.73,-0.0568,-0.0596,3.7907,8.2831,0.7,False,True,False,False,2023-02-01 08:00,2026-06-01 08:00
APT-USDT,8H,3,TREND,up,方向命中,1088,761.6,45.59,48.11,-2.52,-5.46,0.2001,-0.3529,4.0135,9.0765,0.7,False,True,False,False,2023-01-05 08:00,2026-05-27 08:00
APT-USDT,8H,5,CHAOS,neutral,高扰动命中,234,163.8,20.51,25.05,-4.54,-9.22,-0.5043,-0.4369,4.7421,10.1423,0.7,False,True,True,False,2023-01-18 08:00,2026-05-31 16:00
APT-USDT,8H,5,RANGE,neutral,低波动维持,242,169.4,53.72,50.02,3.69,-2.6,-0.4979,-0.3715,3.9378,8.3748,0.7,False,True,True,False,2023-02-03 00:00,2026-05-31 00:00
APT-USDT,8H,5,TREND,down,方向命中,1062,743.4,49.81,51.71,-1.9,-4.9,-0.0482,0.0032,4.9085,10.7028,0.7,False,True,True,False,2023-02-01 08:00,2026-05-31 08:00
APT-USDT,8H,5,TREND,up,方向命中,1086,760.2,44.38,49.65,-5.27,-8.2,0.2453,-0.6996,5.021,11.5005,0.7,False,True,True,False,2023-01-06 00:00,2026-05-27 08:00
APT-USDT,8H,10,CHAOS,neutral,高扰动命中,233,163.1,21.03,25.06,-4.03,-8.77,-0.4852,-0.9685,6.3053,14.6604,0.7,False,True,True,False,2023-01-18 08:00,2026-05-27 16:00
APT-USDT,8H,10,RANGE,neutral,低波动维持,240,168.0,54.17,50.03,4.14,-2.18,-0.8882,-1.1307,5.7348,12.4566,0.7,False,True,True,False,2023-02-03 00:00,2026-05-26 16:00
APT-USDT,8H,10,TREND,down,方向命中,1061,742.7,52.4,51.95,0.46,-2.55,-0.0778,-0.4896,6.9999,15.2048,0.7,False,True,True,False,2023-02-01 08:00,2026-05-29 00:00
APT-USDT,8H,10,TREND,up,方向命中,1083,758.1,45.61,49.97,-4.35,-7.3,0.5258,-0.8136,7.1466,16.2608,0.7,False,True,True,False,2023-01-08 16:00,2026-05-27 08:00
AR-USDT,1D,1,CHAOS,neutral,高扰动命中,87,60.9,41.38,25.1,16.28,6.51,-0.0062,0.049,4.3767,9.462,0.7,False,True,False,False,2022-09-08,2026-05-26
AR-USDT,1D,1,RANGE,neutral,低波动维持,49,34.3,57.14,51.08,6.07,-7.8,-0.4285,-0.0417,2.9099,6.4222,0.7,False,True,False,True,2022-08-13,2026-05-25
AR-USDT,1D,1,TREND,down,方向命中,468,327.6,50.64,51.58,-0.94,-5.46,-0.3546,-0.1767,3.9159,8.5488,0.7,False,True,False,False,2022-08-21,2026-05-23
AR-USDT,1D,1,TREND,up,方向命中,407,284.9,45.95,48.21,-2.27,-7.05,0.2563,-0.4252,4.7622,10.1899,0.7,False,True,False,False,2022-10-15,2026-05-31
AR-USDT,1D,3,CHAOS,neutral,高扰动命中,87,60.9,37.93,25.14,12.79,3.31,2.4154,-0.058,8.8882,18.2356,0.7,False,True,False,False,2022-09-08,2026-05-26
AR-USDT,1D,3,RANGE,neutral,低波动维持,48,33.6,56.25,50.06,6.19,-7.78,-0.6989,-0.2376,6.461,13.3962,0.7,False,True,False,True,2022-10-03,2026-05-25
AR-USDT,1D,3,TREND,down,方向命中,468,327.6,57.48,54.31,3.17,-1.35,-0.8811,-1.1969,6.6344,14.9383,0.7,False,True,False,True,2022-08-21,2026-05-23
AR-USDT,1D,3,TREND,up,方向命中,405,283.5,47.65,45.32,2.33,-2.49,0.6851,-0.6108,8.5256,18.2966,0.7,False,True,False,False,2022-10-15,2026-05-29
AR-USDT,1D,5,CHAOS,neutral,高扰动命中,87,60.9,29.89,25.1,4.78,-3.82,3.9252,1.3893,11.3085,23.4276,0.7,False,True,True,False,2022-09-08,2026-05-26
AR-USDT,1D,5,RANGE,neutral,低波动维持,48,33.6,47.92,50.06,-2.14,-15.59,-0.4979,-0.8239,7.5557,16.8281,0.7,False,True,True,False,2022-10-03,2026-05-25
AR-USDT,1D,5,TREND,down,方向命中,468,327.6,56.2,53.86,2.34,-2.19,-1.1867,-1.6157,8.835,19.6219,0.7,False,True,True,True,2022-08-21,2026-05-23
AR-USDT,1D,5,TREND,up,方向命中,403,282.1,44.67,46.67,-2.01,-6.79,1.1748,-1.5612,11.4221,24.0825,0.7,False,True,True,False,2022-10-15,2026-05-14
AR-USDT,1D,10,CHAOS,neutral,高扰动命中,86,60.2,40.7,25.14,15.56,5.79,2.4144,1.3934,13.8183,34.9755,0.7,False,True,True,False,2022-09-08,2026-05-15
AR-USDT,1D,10,RANGE,neutral,低波动维持,47,32.9,53.19,50.07,3.12,-10.84,-3.0738,-5.3191,11.8997,23.7722,0.7,False,True,True,False,2022-10-03,2026-04-27
AR-USDT,1D,10,TREND,down,方向命中,466,326.2,55.36,53.97,1.4,-3.14,-0.6842,-1.7925,12.782,28.3665,0.7,False,True,True,True,2022-08-25,2026-05-22
AR-USDT,1D,10,TREND,up,方向命中,403,282.1,47.64,46.2,1.44,-3.39,2.6757,-1.5932,17.5512,34.8788,0.7,False,True,True,False,2022-10-15,2026-05-14
AR-USDT,4H,1,CHAOS,neutral,高扰动命中,670,469.0,25.97,25.03,0.94,-2.23,0.0796,-0.0086,1.7908,3.6065,0.7,False,True,False,False,2022-02-02 12:00,2026-06-02 04:00
AR-USDT,4H,1,RANGE,neutral,低波动维持,839,587.3,60.55,50.02,10.53,7.18,-0.1879,-0.1222,1.3137,2.7178,0.7,False,True,False,True,2022-02-02 16:00,2026-06-02 08:00
AR-USDT,4H,1,TREND,down,方向命中,2437,1705.9,49.77,50.93,-1.16,-3.14,0.0246,0.0,1.808,3.9314,0.7,False,True,False,False,2022-02-02 20:00,2026-06-01 04:00
AR-USDT,4H,1,TREND,up,方向命中,2528,1769.6,47.27,47.86,-0.59,-2.53,0.0401,-0.1324,1.9013,4.0763,0.7,False,True,False,False,2022-02-01 08:00,2026-05-30 20:00
AR-USDT,4H,3,CHAOS,neutral,高扰动命中,669,468.3,23.62,25.04,-1.42,-4.49,0.0083,-0.1179,3.0033,6.1831,0.7,False,True,False,False,2022-02-02 12:00,2026-06-02 00:00
AR-USDT,4H,3,RANGE,neutral,低波动维持,838,586.6,59.31,50.02,9.29,5.93,-0.3718,-0.2933,2.4983,5.1409,0.7,False,True,False,True,2022-02-02 16:00,2026-06-01 12:00
AR-USDT,4H,3,TREND,down,方向命中,2437,1705.9,48.38,51.61,-3.23,-5.21,0.0403,0.1105,3.0968,6.8479,0.7,False,True,False,False,2022-02-02 20:00,2026-06-01 04:00
AR-USDT,4H,3,TREND,up,方向命中,2526,1768.2,46.56,47.95,-1.39,-3.33,0.0956,-0.2833,3.2746,7.0962,0.7,False,True,False,False,2022-02-01 16:00,2026-05-30 20:00
AR-USDT,4H,5,CHAOS,neutral,高扰动命中,667,466.9,21.74,25.03,-3.29,-6.25,-0.1366,-0.4491,3.8705,7.9905,0.7,False,True,True,False,2022-02-02 12:00,2026-06-01 00:00
AR-USDT,4H,5,RANGE,neutral,低波动维持,838,586.6,52.63,50.02,2.6,-0.78,-0.3424,-0.5131,3.5144,7.057,0.7,False,True,True,False,2022-02-02 16:00,2026-06-01 12:00
AR-USDT,4H,5,TREND,down,方向命中,2437,1705.9,47.76,52.34,-4.58,-6.56,0.0662,0.1901,4.0477,8.7972,0.7,False,True,True,False,2022-02-02 20:00,2026-06-01 04:00
AR-USDT,4H,5,TREND,up,方向命中,2524,1766.8,44.97,47.37,-2.4,-4.34,0.0838,-0.5865,4.3125,9.1809,0.7,False,True,True,False,2022-02-02 00:00,2026-05-30 20:00
AR-USDT,4H,10,CHAOS,neutral,高扰动命中,665,465.5,19.7,25.03,-5.33,-8.18,-0.346,-0.764,5.1037,11.1623,0.7,False,True,True,False,2022-02-04 12:00,2026-05-31 00:00
AR-USDT,4H,10,RANGE,neutral,低波动维持,836,585.2,54.19,50.01,4.17,0.78,-0.4244,-0.9185,4.9727,10.3041,0.7,False,True,True,False,2022-02-06 04:00,2026-05-26 20:00
AR-USDT,4H,10,TREND,down,方向命中,2436,1705.2,50.53,54.28,-3.75,-5.73,0.3578,-0.0755,5.8349,12.5584,0.7,False,True,True,False,2022-02-02 20:00,2026-05-31 08:00
AR-USDT,4H,10,TREND,up,方向命中,2521,1764.7,46.25,45.59,0.66,-1.28,0.2634,-0.5362,6.0947,13.0675,0.7,False,True,True,False,2022-02-04 16:00,2026-05-30 20:00
AR-USDT,8H,1,CHAOS,neutral,高扰动命中,282,197.4,25.53,25.05,0.48,-4.26,-0.2304,-0.3084,2.3963,5.0405,0.7,False,True,False,False,2022-03-22 00:00,2026-05-28 00:00
AR-USDT,8H,1,RANGE,neutral,低波动维持,291,203.7,60.14,50.03,10.1,4.38,0.0724,-0.0241,1.6548,3.7573,0.7,False,True,False,True,2022-03-20 08:00,2026-06-01 08:00
AR-USDT,8H,1,TREND,down,方向命中,1410,987.0,47.52,49.81,-2.29,-4.89,0.0561,0.1114,2.4662,5.3437,0.7,False,True,False,False,2022-03-13 16:00,2026-05-24 16:00
AR-USDT,8H,1,TREND,up,方向命中,1363,954.1,47.69,49.36,-1.67,-4.31,0.0822,-0.1736,2.6536,5.758,0.7,False,True,False,False,2022-03-16 08:00,2026-06-02 00:00
AR-USDT,8H,3,CHAOS,neutral,高扰动命中,282,197.4,31.91,25.05,6.87,1.7,-0.366,-0.3075,4.4159,9.4539,0.7,False,True,False,False,2022-03-22 00:00,2026-05-28 00:00
AR-USDT,8H,3,RANGE,neutral,低波动维持,291,203.7,51.89,50.03,1.86,-3.87,-0.1166,-0.2561,3.5343,7.1476,0.7,False,True,False,False,2022-03-20 08:00,2026-06-01 08:00
AR-USDT,8H,3,TREND,down,方向命中,1410,987.0,48.79,52.4,-3.6,-6.21,0.1954,0.1042,4.303,9.3366,0.7,False,True,False,False,2022-03-13 16:00,2026-05-24 16:00
AR-USDT,8H,3,TREND,up,方向命中,1361,952.7,46.14,47.41,-1.27,-3.9,0.0966,-0.4847,4.7402,10.0436,0.7,False,True,False,False,2022-03-16 08:00,2026-05-31 00:00
AR-USDT,8H,5,CHAOS,neutral,高扰动命中,282,197.4,29.79,25.05,4.73,-0.3,-0.182,-0.7177,5.4865,12.1324,0.7,False,True,True,False,2022-03-22 00:00,2026-05-28 00:00
AR-USDT,8H,5,RANGE,neutral,低波动维持,290,203.0,50.69,50.04,0.65,-5.07,0.0183,-0.1454,4.5843,9.7031,0.7,False,True,True,False,2022-03-20 08:00,2026-05-31 16:00
AR-USDT,8H,5,TREND,down,方向命中,1410,987.0,50.57,53.41,-2.84,-5.45,0.1782,-0.1514,5.6164,12.0822,0.7,False,True,True,False,2022-03-13 16:00,2026-05-24 16:00
AR-USDT,8H,5,TREND,up,方向命中,1361,952.7,45.63,46.46,-0.83,-3.46,0.2333,-0.7163,6.1766,13.0785,0.7,False,True,True,False,2022-03-16 08:00,2026-05-31 00:00
AR-USDT,8H,10,CHAOS,neutral,高扰动命中,282,197.4,30.85,25.06,5.79,0.69,1.7835,-0.3778,8.8556,18.4582,0.7,False,True,True,False,2022-03-22 00:00,2026-05-28 00:00
AR-USDT,8H,10,RANGE,neutral,低波动维持,289,202.3,61.25,50.05,11.19,5.46,-0.4422,-0.9783,6.0076,13.6458,0.7,False,True,True,True,2022-03-20 08:00,2026-05-25 16:00
AR-USDT,8H,10,TREND,down,方向命中,1409,986.3,53.8,53.65,0.14,-2.47,-0.3229,-0.7183,7.9024,17.1349,0.7,False,True,True,False,2022-04-05 16:00,2026-05-24 16:00
