indicator,indicatorKey,bucket,bucketRange,horizon,occurrences,valueMin,valueMedian,valueMax,avgReturnPct,medianReturnPct,upRatePct,avgAbsReturnPct,avgMaxUpPct,avgMaxDownPct,avgExcursionPct,lastSeen
振幅/13日ATR,volatilityMultiple13,极高,90-100%,3,293,1.5979,1.9686,6.0127,0.5915,0.4204,55.29,4.2094,4.8083,-4.7452,9.5536,2018-10-14
振幅/13日ATR,volatilityMultiple13,极低,0-10%,5,292,0.1493,0.4139,0.4778,0.4946,0.3417,51.03,4.3778,4.6558,-4.3516,9.0074,2024-05-17
振幅/13日ATR,volatilityMultiple13,偏低,10-30%,5,583,0.4779,0.5934,0.688,0.255,-0.141,48.37,4.9504,5.2559,-5.0331,10.289,2019-01-29
振幅/13日ATR,volatilityMultiple13,中性,30-70%,5,1165,0.6884,0.8736,1.1094,0.9482,0.4765,54.33,5.0753,5.6766,-4.9793,10.6559,2018-07-18
振幅/13日ATR,volatilityMultiple13,偏高,70-90%,5,583,1.1102,1.2827,1.5958,0.6681,0.2728,53,5.2058,5.5769,-5.4015,10.9784,2021-08-05
振幅/13日ATR,volatilityMultiple13,极高,90-100%,5,293,1.5979,1.9686,6.0127,0.3522,0.1838,51.88,5.8877,6.3004,-6.4582,12.7586,2018-10-14
振幅/13日ATR,volatilityMultiple13,极低,0-10%,10,292,0.1493,0.4139,0.4778,1.311,0.7467,54.45,6.5261,7.4348,-6.1887,13.6235,2024-05-17
振幅/13日ATR,volatilityMultiple13,偏低,10-30%,10,583,0.4779,0.5934,0.688,0.7896,0.0937,51.11,7.0894,7.8954,-7.2421,15.1375,2019-01-29
振幅/13日ATR,volatilityMultiple13,中性,30-70%,10,1161,0.6884,0.8736,1.1094,1.7206,1.0104,54.69,7.7444,8.518,-6.9781,15.4962,2018-07-18
振幅/13日ATR,volatilityMultiple13,偏高,70-90%,10,582,1.1102,1.2826,1.5958,0.9985,0.5341,52.92,7.8161,8.2936,-7.5748,15.8684,2021-08-05
振幅/13日ATR,volatilityMultiple13,极高,90-100%,10,293,1.5979,1.9686,6.0127,1.547,0.9046,55.29,7.8105,8.8883,-8.1231,17.0114,2018-10-14
振幅/13日ATR百分位,volatilityMultiple13Percentile,极低,0-10%,1,292,0.0231,4.2466,9.2145,-0.1196,-0.0168,48.97,1.7786,1.6344,-1.8235,3.4579,2018-09-18
振幅/13日ATR百分位,volatilityMultiple13Percentile,偏低,10-30%,1,583,9.2351,21.0671,30.8616,0.1643,0.0561,51.8,2.0325,2.1025,-2.0058,4.1083,2019-09-30
振幅/13日ATR百分位,volatilityMultiple13Percentile,中性,30-70%,1,1168,30.9078,51.8741,71.0814,0.0777,0.1252,52.23,2.0696,2.1996,-2.2527,4.4523,2025-01-27
振幅/13日ATR百分位,volatilityMultiple13Percentile,偏高,70-90%,1,584,71.1526,80.4141,90.1311,0.2813,0.1562,53.25,2.2426,2.4742,-2.385,4.8592,2025-07-14
振幅/13日ATR百分位,volatilityMultiple13Percentile,极高,90-100%,1,293,90.1535,94.4062,99.8824,0.198,0.1632,54.61,2.5166,3.0089,-3.2942,6.3032,2023-08-17
振幅/13日ATR百分位,volatilityMultiple13Percentile,极低,0-10%,3,292,0.0231,4.2466,9.2145,0.1061,0.037,50.34,3.2074,3.4385,-3.3693,6.8078,2018-09-18
振幅/13日ATR百分位,volatilityMultiple13Percentile,偏低,10-30%,3,583,9.2351,21.0671,30.8616,0.1957,-0.0343,49.57,3.7138,3.9004,-3.84,7.7404,2019-09-30
振幅/13日ATR百分位,volatilityMultiple13Percentile,中性,30-70%,3,1167,30.9078,51.9006,71.0814,0.4963,0.2685,52.87,3.9819,4.2261,-3.9845,8.2106,2025-01-27
振幅/13日ATR百分位,volatilityMultiple13Percentile,偏高,70-90%,3,583,71.1526,80.4049,90.1311,0.3806,0.3247,52.32,3.98,4.3054,-4.1908,8.4962,2025-07-14
振幅/13日ATR百分位,volatilityMultiple13Percentile,极高,90-100%,3,293,90.1535,94.4062,99.8824,0.6161,0.4204,55.29,4.2078,4.8099,-4.6711,9.4811,2023-08-17
振幅/13日ATR百分位,volatilityMultiple13Percentile,极低,0-10%,5,292,0.0231,4.2466,9.2145,0.3678,0.0021,50,4.4487,4.6306,-4.4354,9.066,2018-09-18
振幅/13日ATR百分位,volatilityMultiple13Percentile,偏低,10-30%,5,583,9.2351,21.0671,30.8616,0.2385,-0.0945,49.23,4.8488,5.1778,-5.0382,10.216,2019-09-30
振幅/13日ATR百分位,volatilityMultiple13Percentile,中性,30-70%,5,1165,30.9078,51.8476,71.0814,0.914,0.4488,53.99,5.0797,5.6637,-5.003,10.6667,2025-01-27
振幅/13日ATR百分位,volatilityMultiple13Percentile,偏高,70-90%,5,583,71.1526,80.4049,90.1311,0.7985,0.3684,53.17,5.2578,5.6808,-5.3273,11.0081,2025-07-14
振幅/13日ATR百分位,volatilityMultiple13Percentile,极高,90-100%,5,293,90.1535,94.4062,99.8824,0.3878,0.1838,52.22,5.898,6.3255,-6.4181,12.7436,2023-08-17
振幅/13日ATR百分位,volatilityMultiple13Percentile,极低,0-10%,10,292,0.0231,4.2466,9.2145,1.0972,0.5343,53.42,6.5755,7.4143,-6.3529,13.7672,2018-09-18
振幅/13日ATR百分位,volatilityMultiple13Percentile,偏低,10-30%,10,583,9.2351,21.0671,30.8616,0.6591,0.0651,50.77,6.8445,7.6724,-7.1698,14.8422,2019-09-30
振幅/13日ATR百分位,volatilityMultiple13Percentile,中性,30-70%,10,1161,30.9078,51.8476,71.0814,1.7288,1.0407,54.69,7.7799,8.5503,-7.0197,15.57,2025-01-27
振幅/13日ATR百分位,volatilityMultiple13Percentile,偏高,70-90%,10,582,71.1526,80.4017,90.1311,1.1163,0.5817,53.26,7.8842,8.3557,-7.5097,15.8654,2025-07-14
振幅/13日ATR百分位,volatilityMultiple13Percentile,极高,90-100%,10,293,90.1535,94.4062,99.8824,1.7533,1.1947,56.31,7.9728,9.1013,-8.0677,17.169,2023-08-17
振幅/21日ATR,volatilityMultiple21,极低,0-10%,1,292,0.1408,0.3913,0.4504,-0.174,-0.0824,47.26,1.7398,1.5393,-1.8114,3.3507,2018-12-12
振幅/21日ATR,volatilityMultiple21,偏低,10-30%,1,583,0.4511,0.5681,0.6741,0.2621,0.0867,52.14,2.0096,2.1314,-1.9046,4.036,2018-09-13
振幅/21日ATR,volatilityMultiple21,中性,30-70%,1,1168,0.6745,0.8661,1.1217,0.0542,0.1252,52.14,2.0288,2.1629,-2.2452,4.4081,2025-07-20
振幅/21日ATR,volatilityMultiple21,偏高,70-90%,1,584,1.124,1.2963,1.6346,0.3296,0.1748,54.28,2.2996,2.5491,-2.3917,4.9408,2024-04-18
振幅/21日ATR,volatilityMultiple21,极高,90-100%,1,293,1.6375,2.0837,6.5205,0.0551,0.1632,53.92,2.6496,3.0432,-3.5241,6.5674,2018-10-14
振幅/21日ATR,volatilityMultiple21,极低,0-10%,3,292,0.1408,0.3913,0.4504,0.0602,0.056,50.68,3.0328,3.2682,-3.3321,6.6003,2018-12-12
振幅/21日ATR,volatilityMultiple21,偏低,10-30%,3,583,0.4511,0.5681,0.6741,0.4495,0.101,51.11,3.9239,4.096,-3.6658,7.7618,2018-09-13
振幅/21日ATR,volatilityMultiple21,中性,30-70%,3,1167,0.6745,0.8668,1.1217,0.3551,0.0927,51.33,3.8354,4.0842,-3.9639,8.0482,2025-07-20
振幅/21日ATR,volatilityMultiple21,偏高,70-90%,3,583,1.124,1.2958,1.6346,0.4166,0.402,53.17,4.042,4.427,-4.2711,8.6981,2024-04-18
振幅/21日ATR,volatilityMultiple21,极高,90-100%,3,293,1.6375,2.0837,6.5205,0.6476,0.5865,56.31,4.424,4.9135,-4.977,9.8905,2018-10-14
振幅/21日ATR,volatilityMultiple21,极低,0-10%,5,292,0.1408,0.3913,0.4504,0.3034,0.1624,50.34,4.1554,4.4545,-4.3193,8.7738,2018-12-12
振幅/21日ATR,volatilityMultiple21,偏低,10-30%,5,583,0.4511,0.5681,0.6741,0.6549,0.1293,51.29,5.1716,5.4992,-4.8291,10.3283,2018-09-13
振幅/21日ATR,volatilityMultiple21,中性,30-70%,5,1165,0.6745,0.8655,1.1217,0.7022,0.2167,52.53,4.967,5.4556,-5.0288,10.4843,2025-07-20
振幅/21日ATR,volatilityMultiple21,偏高,70-90%,5,583,1.124,1.2958,1.6346,0.7577,0.3684,52.66,5.2963,5.7865,-5.4648,11.2513,2024-04-18
振幅/21日ATR,volatilityMultiple21,极高,90-100%,5,293,1.6375,2.0837,6.5205,0.5467,0.3915,54.61,5.9196,6.4786,-6.574,13.0526,2018-10-14
振幅/21日ATR,volatilityMultiple21,极低,0-10%,10,292,0.1408,0.3913,0.4504,0.9128,0.3229,52.74,6.3742,7.157,-6.2936,13.4507,2018-12-12
振幅/21日ATR,volatilityMultiple21,偏低,10-30%,10,583,0.4511,0.5681,0.6741,1.3852,0.6314,54.55,7.4315,8.3237,-6.8671,15.1908,2018-09-13
振幅/21日ATR,volatilityMultiple21,中性,30-70%,10,1161,0.6745,0.8655,1.1217,1.3098,0.6066,52.71,7.5644,8.1557,-7.1338,15.2896,2025-07-20
振幅/21日ATR,volatilityMultiple21,偏高,70-90%,10,582,1.124,1.2947,1.6346,1.2786,0.7293,53.95,7.8008,8.543,-7.5585,16.1015,2024-04-18
振幅/21日ATR,volatilityMultiple21,极高,90-100%,10,293,1.6375,2.0837,6.5205,1.8299,1.1624,55.97,8.0251,9.2531,-8.1801,17.4332,2018-10-14
振幅/21日ATR百分位,volatilityMultiple21Percentile,极低,0-10%,1,292,0.0232,4.4977,9.6129,-0.1645,-0.0968,47.26,1.7323,1.5511,-1.7945,3.3456,2022-01-01
振幅/21日ATR百分位,volatilityMultiple21Percentile,偏低,10-30%,1,583,9.6529,21.8915,31.9021,0.2242,0.0622,51.97,2.0211,2.1187,-1.9309,4.0496,2021-09-08
振幅/21日ATR百分位,volatilityMultiple21Percentile,中性,30-70%,1,1168,31.9873,51.7638,71.496,0.0759,0.1252,51.97,2.0525,2.1841,-2.2608,4.4448,2023-12-04
振幅/21日ATR百分位,volatilityMultiple21Percentile,偏高,70-90%,1,584,71.5012,79.4327,89.7901,0.3005,0.1881,54.79,2.2539,2.5066,-2.3623,4.8689,2019-04-07
振幅/21日ATR百分位,volatilityMultiple21Percentile,极高,90-100%,1,293,89.8041,94.484,99.8819,0.0924,0.1632,53.92,2.6307,3.0573,-3.485,6.5423,2023-08-17
振幅/21日ATR百分位,volatilityMultiple21Percentile,极低,0-10%,3,292,0.0232,4.4977,9.6129,0.0084,0.037,50.34,3.1067,3.2848,-3.368,6.6528,2022-01-01
振幅/21日ATR百分位,volatilityMultiple21Percentile,偏低,10-30%,3,583,9.6529,21.8915,31.9021,0.4476,0.0969,51.11,3.8167,4.0494,-3.6685,7.7179,2021-09-08
振幅/21日ATR百分位,volatilityMultiple21Percentile,中性,30-70%,3,1167,31.9873,51.7655,71.496,0.4012,0.0908,51.24,3.9076,4.1437,-3.9781,8.1218,2023-12-04
振幅/21日ATR百分位,volatilityMultiple21Percentile,偏高,70-90%,3,583,71.5012,79.4323,89.7901,0.3155,0.4274,53.69,3.9809,4.3148,-4.2607,8.5756,2019-04-07
振幅/21日ATR百分位,volatilityMultiple21Percentile,极高,90-100%,3,293,89.8041,94.484,99.8819,0.7207,0.5709,55.97,4.3976,4.976,-4.9,9.8761,2023-08-17
振幅/21日ATR百分位,volatilityMultiple21Percentile,极低,0-10%,5,292,0.0232,4.4977,9.6129,0.0906,-0.1096,49.32,4.3157,4.4043,-4.4638,8.8681,2022-01-01
振幅/21日ATR百分位,volatilityMultiple21Percentile,偏低,10-30%,5,583,9.6529,21.8915,31.9021,0.723,0.1178,51.29,5.068,5.4744,-4.8154,10.2898,2021-09-08
振幅/21日ATR百分位,volatilityMultiple21Percentile,中性,30-70%,5,1165,31.9873,51.7621,71.496,0.6762,0.2206,52.53,5.0032,5.5007,-5.049,10.5497,2023-12-04
振幅/21日ATR百分位,volatilityMultiple21Percentile,偏高,70-90%,5,583,71.5012,79.4323,89.7901,0.8229,0.4193,53.17,5.2467,5.7253,-5.4064,11.1316,2019-04-07
振幅/21日ATR百分位,volatilityMultiple21Percentile,极高,90-100%,5,293,89.8041,94.484,99.8819,0.5974,0.3915,54.61,5.9209,6.5205,-6.4931,13.0136,2023-08-17
振幅/21日ATR百分位,volatilityMultiple21Percentile,极低,0-10%,10,292,0.0232,4.4977,9.6129,0.5914,0.1953,51.03,6.3704,7.001,-6.495,13.496,2022-01-01
振幅/21日ATR百分位,volatilityMultiple21Percentile,偏低,10-30%,10,583,9.6529,21.8915,31.9021,1.4194,0.6522,54.89,7.3937,8.3167,-6.8597,15.1764,2021-09-08
振幅/21日ATR百分位,volatilityMultiple21Percentile,中性,30-70%,10,1161,31.9873,51.7655,71.496,1.3046,0.5318,52.45,7.5565,8.1659,-7.1607,15.3266,2023-12-04
振幅/21日ATR百分位,volatilityMultiple21Percentile,偏高,70-90%,10,582,71.5012,79.4188,89.7901,1.3535,0.8434,54.81,7.8489,8.588,-7.452,16.04,2019-04-07
振幅/21日ATR百分位,volatilityMultiple21Percentile,极高,90-100%,10,293,89.8041,94.484,99.8819,1.9543,1.1947,56.31,8.0396,9.2929,-8.0993,17.3922,2023-08-17
振幅/3日ATR,volatilityMultiple3,极低,0-10%,1,292,0.2686,0.5242,0.5901,-0.076,-0.001,49.66,1.6817,1.7409,-1.9257,3.6666,2024-02-03
振幅/3日ATR,volatilityMultiple3,偏低,10-30%,1,583,0.5917,0.6852,0.7717,0.201,0.1406,54.72,2.136,2.2137,-2.1093,4.323,2023-12-31
振幅/3日ATR,volatilityMultiple3,中性,30-70%,1,1168,0.7717,0.919,1.1038,0.0633,0.0442,50.34,2.068,2.1634,-2.2745,4.4378,2025-03-17
振幅/3日ATR,volatilityMultiple3,偏高,70-90%,1,584,1.1039,1.2276,1.4141,0.2602,0.192,54.45,2.2408,2.4882,-2.3439,4.8321,2026-03-22
振幅/3日ATR,volatilityMultiple3,极高,90-100%,1,293,1.4146,1.5917,2.5997,0.1807,0.0937,53.24,2.4173,2.7982,-2.9814,5.7797,2018-10-14
振幅/3日ATR,volatilityMultiple3,极低,0-10%,3,292,0.2686,0.5242,0.5901,0.0264,0.0842,51.03,3.4734,3.6449,-3.7918,7.4367,2024-02-03
振幅/3日ATR,volatilityMultiple3,偏低,10-30%,3,583,0.5917,0.6852,0.7717,0.4769,0.1949,53.17,3.8052,4.2526,-3.8566,8.1092,2023-12-31
振幅/3日ATR,volatilityMultiple3,中性,30-70%,3,1167,0.7717,0.9193,1.1038,0.3629,0.0709,50.81,3.9066,4.1325,-4.0546,8.1871,2025-03-17
振幅/3日ATR,volatilityMultiple3,偏高,70-90%,3,583,1.1039,1.2272,1.4141,0.2753,0.3692,51.97,3.9943,4.1348,-4.1038,8.2386,2026-03-22
振幅/3日ATR,volatilityMultiple3,极高,90-100%,3,293,1.4146,1.5917,2.5997,0.8769,0.4262,56.31,4.0326,4.6155,-4.1113,8.7268,2018-10-14
振幅/3日ATR,volatilityMultiple3,极低,0-10%,5,292,0.2686,0.5242,0.5901,0.4765,0.3951,52.05,4.6654,4.8822,-4.7138,9.596,2024-02-03
振幅/3日ATR,volatilityMultiple3,偏低,10-30%,5,583,0.5917,0.6852,0.7717,0.7464,0.2167,52.83,4.7814,5.5779,-4.9974,10.5754,2023-12-31
振幅/3日ATR,volatilityMultiple3,中性,30-70%,5,1165,0.7717,0.9187,1.1038,0.7075,0.1937,52.1,5.1276,5.5441,-5.1803,10.7244,2025-03-17
振幅/3日ATR,volatilityMultiple3,偏高,70-90%,5,583,1.1039,1.2272,1.4141,0.501,0.2409,52.49,5.2041,5.5335,-5.2946,10.8282,2026-03-22
振幅/3日ATR,volatilityMultiple3,极高,90-100%,5,293,1.4146,1.5917,2.5997,0.6821,0.1979,51.88,5.7329,6.0473,-5.5818,11.6291,2018-10-14
振幅/3日ATR,volatilityMultiple3,极低,0-10%,10,292,0.2686,0.5242,0.5901,0.9359,0.36,53.08,6.5113,7.2567,-6.5339,13.7906,2024-02-03
振幅/3日ATR,volatilityMultiple3,偏低,10-30%,10,583,0.5917,0.6852,0.7717,1.4303,0.6314,53.86,7.1124,8.2768,-6.9264,15.2032,2023-12-31
振幅/3日ATR,volatilityMultiple3,中性,30-70%,10,1161,0.7717,0.9187,1.1038,1.4254,0.7651,53.66,7.715,8.3908,-7.3563,15.7471,2025-03-17
振幅/3日ATR,volatilityMultiple3,偏高,70-90%,10,583,1.1039,1.2272,1.4141,1.1322,0.4993,52.66,7.6256,8.2313,-7.2324,15.4637,2026-03-22
振幅/3日ATR,volatilityMultiple3,极高,90-100%,10,292,1.4146,1.5924,2.5997,1.5517,1.1487,55.82,8.2765,8.937,-7.5901,16.527,2018-10-14
振幅/3日ATR百分位,volatilityMultiple3Percentile,极低,0-10%,1,292,0.0691,4.0038,8.2715,-0.1106,-0.001,49.66,1.6805,1.7226,-1.9361,3.6587,2023-09-09
振幅/3日ATR百分位,volatilityMultiple3Percentile,偏低,10-30%,1,583,8.2882,19.3559,28.8877,0.2153,0.1445,54.89,2.1443,2.2433,-2.1026,4.3459,2020-04-25
振幅/3日ATR百分位,volatilityMultiple3Percentile,中性,30-70%,1,1168,28.8938,50.7167,71.5548,0.0648,0.0339,50.26,2.0804,2.1555,-2.2882,4.4437,2024-10-02
振幅/3日ATR百分位,volatilityMultiple3Percentile,偏高,70-90%,1,584,71.6568,81.607,90.0506,0.257,0.193,54.79,2.2088,2.4847,-2.3283,4.813,2023-09-27
振幅/3日ATR百分位,volatilityMultiple3Percentile,极高,90-100%,1,293,90.072,94.6154,99.8861,0.1876,0.0633,52.56,2.4164,2.7959,-2.9608,5.7567,2023-10-15
振幅/3日ATR百分位,volatilityMultiple3Percentile,极低,0-10%,3,292,0.0691,4.0038,8.2715,-0.0383,0.0518,50.68,3.4339,3.5715,-3.7792,7.3506,2023-09-09
振幅/3日ATR百分位,volatilityMultiple3Percentile,偏低,10-30%,3,583,8.2882,19.3559,28.8877,0.4884,0.2749,53.69,3.8024,4.2906,-3.8646,8.1552,2020-04-25
振幅/3日ATR百分位,volatilityMultiple3Percentile,中性,30-70%,3,1167,28.8938,50.8508,71.5548,0.3724,0.0507,50.64,3.9212,4.1286,-4.0722,8.2009,2024-10-02
振幅/3日ATR百分位,volatilityMultiple3Percentile,偏高,70-90%,3,583,71.6568,81.6021,90.0506,0.2518,0.3692,51.8,4.0056,4.1361,-4.099,8.2351,2023-09-27
振幅/3日ATR百分位,volatilityMultiple3Percentile,极高,90-100%,3,293,90.072,94.6154,99.8861,0.9274,0.4262,56.66,3.9967,4.626,-4.0471,8.6731,2023-10-15
振幅/3日ATR百分位,volatilityMultiple3Percentile,极低,0-10%,5,292,0.0691,4.0038,8.2715,0.2518,0.0473,50.34,4.5648,4.74,-4.762,9.502,2023-09-09
振幅/3日ATR百分位,volatilityMultiple3Percentile,偏低,10-30%,5,583,8.2882,19.3559,28.8877,0.7669,0.3037,53.34,4.8586,5.6411,-5.0176,10.6587,2020-04-25
振幅/3日ATR百分位,volatilityMultiple3Percentile,中性,30-70%,5,1165,28.8938,50.5825,71.5548,0.7408,0.1884,52.19,5.1188,5.5506,-5.1712,10.7218,2024-10-02
振幅/3日ATR百分位,volatilityMultiple3Percentile,偏高,70-90%,5,583,71.6568,81.6021,90.0506,0.4927,0.2141,52.49,5.197,5.5162,-5.2914,10.8075,2023-09-27
振幅/3日ATR百分位,volatilityMultiple3Percentile,极高,90-100%,5,293,90.072,94.6154,99.8861,0.7493,0.2154,52.22,5.7287,6.0718,-5.5363,11.6082,2023-10-15
振幅/3日ATR百分位,volatilityMultiple3Percentile,极低,0-10%,10,292,0.0691,4.0038,8.2715,0.6937,0.3229,52.74,6.4526,7.0858,-6.6267,13.7125,2023-09-09
振幅/3日ATR百分位,volatilityMultiple3Percentile,偏低,10-30%,10,583,8.2882,19.3559,28.8877,1.3895,0.6314,53.86,7.1839,8.3378,-7.0194,15.3573,2020-04-25
振幅/3日ATR百分位,volatilityMultiple3Percentile,中性,30-70%,10,1161,28.8938,50.5825,71.5548,1.5187,0.7913,53.75,7.7029,8.4075,-7.299,15.7065,2024-10-02
振幅/3日ATR百分位,volatilityMultiple3Percentile,偏高,70-90%,10,583,71.6568,81.6021,90.0506,1.1524,0.5943,53,7.6109,8.2281,-7.221,15.4491,2023-09-27
振幅/3日ATR百分位,volatilityMultiple3Percentile,极高,90-100%,10,292,90.072,94.6312,99.8861,1.4641,0.8676,55.14,8.2703,8.9263,-7.5618,16.4881,2023-10-15
振幅/8日ATR,volatilityMultiple8,极低,0-10%,1,292,0.1651,0.444,0.5058,-0.1428,-0.0679,47.95,1.7687,1.631,-1.8716,3.5026,2018-09-11
振幅/8日ATR,volatilityMultiple8,偏低,10-30%,1,583,0.5058,0.6175,0.7036,0.1457,0.1113,53.69,2.0913,2.1894,-2.1355,4.3249,2025-03-25
振幅/8日ATR,volatilityMultiple8,中性,30-70%,1,1168,0.7038,0.8838,1.1075,0.1363,0.1315,52.31,2.0698,2.2099,-2.2013,4.4112,2018-08-13
振幅/8日ATR,volatilityMultiple8,偏高,70-90%,1,584,1.1078,1.2706,1.5601,0.1975,0.1298,51.71,2.2139,2.3908,-2.4169,4.8077,2025-10-06
振幅/8日ATR,volatilityMultiple8,极高,90-100%,1,293,1.5616,1.85,4.9631,0.1917,0.1526,54.61,2.4656,2.9647,-3.1294,6.0941,2018-10-14
振幅/8日ATR,volatilityMultiple8,极低,0-10%,3,292,0.1651,0.444,0.5058,-0.0023,-0.0666,48.29,3.3334,3.4719,-3.5693,7.0412,2018-09-11
振幅/8日ATR,volatilityMultiple8,偏低,10-30%,3,583,0.5058,0.6175,0.7036,0.2607,0.1323,52.32,3.7878,4.0691,-3.9424,8.0115,2025-03-25
振幅/8日ATR,volatilityMultiple8,中性,30-70%,3,1167,0.7038,0.8841,1.1075,0.547,0.2106,52.19,3.977,4.2445,-3.956,8.2005,2018-08-13
振幅/8日ATR,volatilityMultiple8,偏高,70-90%,3,583,1.1078,1.2705,1.5601,0.2262,0.2269,51.46,3.9017,4.1289,-4.1731,8.3021,2025-10-06
振幅/8日ATR,volatilityMultiple8,极高,90-100%,3,293,1.5616,1.85,4.9631,0.7002,0.4446,56.31,4.1104,4.7187,-4.417,9.1357,2018-10-14
振幅/8日ATR,volatilityMultiple8,极低,0-10%,5,292,0.1651,0.444,0.5058,0.2035,-0.0456,49.66,4.4203,4.609,-4.571,9.18,2018-09-11
振幅/8日ATR,volatilityMultiple8,偏低,10-30%,5,583,0.5058,0.6175,0.7036,0.5672,0.1293,51.11,5.0101,5.481,-5.0903,10.5712,2025-03-25
振幅/8日ATR,volatilityMultiple8,中性,30-70%,5,1165,0.7038,0.8834,1.1075,0.8793,0.4219,53.56,5.0791,5.6621,-5.0295,10.6916,2018-08-13
振幅/8日ATR,volatilityMultiple8,偏高,70-90%,5,583,1.1078,1.2705,1.5601,0.5152,0.2409,52.49,5.1327,5.4116,-5.3598,10.7714,2025-10-06
振幅/8日ATR,volatilityMultiple8,极高,90-100%,5,293,1.5616,1.85,4.9631,0.5995,0.1838,51.88,5.8567,6.2859,-6.0093,12.2952,2018-10-14
振幅/8日ATR,volatilityMultiple8,极低,0-10%,10,292,0.1651,0.444,0.5058,0.6261,0.2034,51.71,6.6236,7.1826,-6.6374,13.82,2018-09-11
振幅/8日ATR,volatilityMultiple8,偏低,10-30%,10,583,0.5058,0.6175,0.7036,1.2976,0.4634,53,7.0261,8.1065,-7.0589,15.1655,2025-03-25
振幅/8日ATR,volatilityMultiple8,中性,30-70%,10,1162,0.7038,0.8838,1.1075,1.667,0.9869,54.73,7.6743,8.5077,-7.0297,15.5374,2018-08-13
振幅/8日ATR,volatilityMultiple8,偏高,70-90%,10,581,1.1078,1.2705,1.5601,0.9439,0.4495,52.32,7.8826,8.257,-7.5939,15.8509,2025-10-06
振幅/8日ATR,volatilityMultiple8,极高,90-100%,10,293,1.5616,1.85,4.9631,1.5373,1.1027,55.29,7.9859,8.8321,-7.8,16.6321,2018-10-14
振幅/8日ATR百分位,volatilityMultiple8Percentile,极低,0-10%,1,292,0.0231,3.8876,9.2361,-0.1014,-0.056,48.29,1.8108,1.7069,-1.8719,3.5788,2019-10-07
振幅/8日ATR百分位,volatilityMultiple8Percentile,偏低,10-30%,1,583,9.2806,19.7301,30.3059,0.1563,0.1045,53.34,2.0491,2.1596,-2.1004,4.26,2024-12-14
振幅/8日ATR百分位,volatilityMultiple8Percentile,中性,30-70%,1,1168,30.3579,51.2134,71.1657,0.1274,0.1315,52.31,2.0814,2.2132,-2.211,4.4242,2026-03-15
振幅/8日ATR百分位,volatilityMultiple8Percentile,偏高,70-90%,1,584,71.1667,81.034,89.912,0.1976,0.1298,51.71,2.206,2.3857,-2.4234,4.8091,2022-02-24
振幅/8日ATR百分位,volatilityMultiple8Percentile,极高,90-100%,1,293,89.9174,94.7279,99.8826,0.1644,0.1526,54.95,2.477,2.9452,-3.1472,6.0924,2023-08-17
振幅/8日ATR百分位,volatilityMultiple8Percentile,极低,0-10%,3,292,0.0231,3.8876,9.2361,-0.0389,-0.0666,48.29,3.3689,3.5109,-3.5792,7.0901,2019-10-07
振幅/8日ATR百分位,volatilityMultiple8Percentile,偏低,10-30%,3,583,9.2806,19.7301,30.3059,0.3015,0.1267,52.14,3.6707,4.0048,-3.8741,7.8789,2024-12-14
振幅/8日ATR百分位,volatilityMultiple8Percentile,中性,30-70%,3,1167,30.3579,51.3074,71.1657,0.5407,0.2106,52.19,4.0218,4.2683,-3.9804,8.2487,2026-03-15
振幅/8日ATR百分位,volatilityMultiple8Percentile,偏高,70-90%,3,583,71.1667,81.0248,89.912,0.2525,0.3196,51.97,3.8934,4.1397,-4.1789,8.3186,2022-02-24
振幅/8日ATR百分位,volatilityMultiple8Percentile,极高,90-100%,3,293,89.9174,94.7279,99.8826,0.6283,0.4204,55.63,4.1461,4.6917,-4.4342,9.1259,2023-08-17
振幅/8日ATR百分位,volatilityMultiple8Percentile,极低,0-10%,5,292,0.0231,3.8876,9.2361,0.1071,-0.0794,49.32,4.4848,4.6371,-4.6623,9.2995,2019-10-07
振幅/8日ATR百分位,volatilityMultiple8Percentile,偏低,10-30%,5,583,9.2806,19.7301,30.3059,0.548,0.1082,50.77,4.8779,5.4034,-5.0083,10.4117,2024-12-14
振幅/8日ATR百分位,volatilityMultiple8Percentile,中性,30-70%,5,1165,30.3579,51.1194,71.1657,0.8907,0.4352,53.73,5.108,5.6571,-5.0435,10.7007,2026-03-15
振幅/8日ATR百分位,volatilityMultiple8Percentile,偏高,70-90%,5,583,71.1667,81.0248,89.912,0.6018,0.3099,53,5.1874,5.5207,-5.3549,10.8756,2022-02-24
振幅/8日ATR百分位,volatilityMultiple8Percentile,极高,90-100%,5,293,89.9174,94.7279,99.8826,0.5161,0.0846,51.19,5.8318,6.2149,-6.0353,12.2502,2023-08-17
振幅/8日ATR百分位,volatilityMultiple8Percentile,极低,0-10%,10,292,0.0231,3.8876,9.2361,0.5989,0.0525,50.68,6.5946,7.2082,-6.6481,13.8564,2019-10-07
振幅/8日ATR百分位,volatilityMultiple8Percentile,偏低,10-30%,10,583,9.2806,19.7301,30.3059,1.0755,0.3896,52.66,6.9573,7.954,-7.0861,15.0401,2024-12-14
振幅/8日ATR百分位,volatilityMultiple8Percentile,中性,30-70%,10,1161,30.3579,51.1194,71.1657,1.7619,1.0108,55.21,7.6975,8.5437,-7.0236,15.5673,2026-03-15
振幅/8日ATR百分位,volatilityMultiple8Percentile,偏高,70-90%,10,582,71.1667,81.0241,89.912,1.0106,0.4744,52.23,7.9276,8.3655,-7.5486,15.9141,2022-02-24
