indicator,indicatorKey,date,close,value,rankPct,bucket,bucketRange,horizon,futureReturnPct,absReturnPct,maxUpPct,maxDownPct,excursionPct
13/21日ATR比,atr13To21,2026-04-29,76416.3,0.9394,25.68,偏低,10-30%,3,2.8998,2.8998,3.6073,-0.4623,4.0697
13/21日ATR比,atr13To21,2026-04-29,76416.3,0.9394,25.68,偏低,10-30%,5,6.6321,6.6321,6.8987,-0.4623,7.361
13/21日ATR比,atr13To21,2026-04-29,76416.3,0.9394,25.68,偏低,10-30%,10,6.4884,6.4884,8.3538,-0.4623,8.8162
13/21日ATR比,atr13To21,2026-05-19,77424.6,0.9395,26.35,偏低,10-30%,1,-0.2595,0.2595,0.9518,-0.9511,1.9029
13/21日ATR比,atr13To21,2026-05-19,77424.6,0.9395,26.35,偏低,10-30%,3,-2.5081,2.5081,0.9518,-4.1648,5.1166
13/21日ATR比,atr13To21,2026-05-19,77424.6,0.9395,26.35,偏低,10-30%,5,0.2158,0.2158,0.9518,-4.1648,5.1166
13/21日ATR比,atr13To21,2026-05-19,77424.6,0.9395,26.35,偏低,10-30%,10,-4.5657,4.5657,0.9518,-6.442,7.3938
13/21日ATR比,atr13To21,2026-05-13,81241.8,0.9424,27.03,偏低,10-30%,1,-2.6152,2.6152,0.9345,-3.2663,4.2008
13/21日ATR比,atr13To21,2026-05-13,81241.8,0.9424,27.03,偏低,10-30%,3,-3.9859,3.9859,0.9345,-4.4827,5.4172
13/21日ATR比,atr13To21,2026-05-13,81241.8,0.9424,27.03,偏低,10-30%,5,-5.8389,5.8389,0.9345,-6.4299,7.3644
13/21日ATR比,atr13To21,2026-05-13,81241.8,0.9424,27.03,偏低,10-30%,10,-6.0332,6.0332,0.9345,-8.6677,9.6022
13/21日ATR比,atr13To21,2026-01-24,88415.8,0.9434,27.7,偏低,10-30%,1,-0.9228,0.9228,0.5066,-2.6944,3.201
13/21日ATR比,atr13To21,2026-01-24,88415.8,0.9434,27.7,偏低,10-30%,3,1.1672,1.1672,2.341,-2.6944,5.0354
13/21日ATR比,atr13To21,2026-01-24,88415.8,0.9434,27.7,偏低,10-30%,5,-6.2858,6.2858,2.4696,-8.48,10.9496
13/21日ATR比,atr13To21,2026-01-24,88415.8,0.9434,27.7,偏低,10-30%,10,-16.1893,16.1893,2.4696,-17.5344,20.004
13/21日ATR比,atr13To21,2026-04-27,76026.3,0.9435,28.38,偏低,10-30%,1,-0.1761,0.1761,2.4413,-0.47,2.9112
13/21日ATR比,atr13To21,2026-04-27,76026.3,0.9435,28.38,偏低,10-30%,3,3.1222,3.1222,3.7641,-1.4903,5.2544
13/21日ATR比,atr13To21,2026-04-27,76026.3,0.9435,28.38,偏低,10-30%,5,3.4276,3.4276,4.1388,-1.4903,5.6291
13/21日ATR比,atr13To21,2026-04-27,76026.3,0.9435,28.38,偏低,10-30%,10,5.3826,5.3826,8.9097,-1.4903,10.4
13/21日ATR比,atr13To21,2026-04-28,75892.4,0.9447,29.05,偏低,10-30%,1,0.6903,0.6903,0.96,-1.3165,2.2765
13/21日ATR比,atr13To21,2026-04-28,75892.4,0.9447,29.05,偏低,10-30%,3,3.3674,3.3674,3.9472,-1.3165,5.2636
13/21日ATR比,atr13To21,2026-04-28,75892.4,0.9447,29.05,偏低,10-30%,5,5.4,5.4,6.1996,-1.3165,7.516
13/21日ATR比,atr13To21,2026-04-28,75892.4,0.9447,29.05,偏低,10-30%,10,6.0511,6.0511,9.1018,-1.3165,10.4183
13/21日ATR比,atr13To21,2026-04-12,71831.1,0.9453,29.73,偏低,10-30%,1,4.802,4.802,5.8038,-0.2691,6.0729
13/21日ATR比,atr13To21,2026-04-12,71831.1,0.9453,29.73,偏低,10-30%,3,3.9383,3.9383,5.8038,-0.2691,6.0729
13/21日ATR比,atr13To21,2026-04-12,71831.1,0.9453,29.73,偏低,10-30%,5,5.9735,5.9735,9.0377,-0.2691,9.3068
13/21日ATR比,atr13To21,2026-04-12,71831.1,0.9453,29.73,偏低,10-30%,10,9.0493,9.0493,10.5975,-0.2691,10.8666
13/21日ATR比,atr13To21,2026-05-18,76498.2,0.9455,30.41,中性,30-70%,1,1.211,1.211,1.7419,-0.1527,1.8946
13/21日ATR比,atr13To21,2026-05-18,76498.2,0.9455,30.41,中性,30-70%,3,0.3488,0.3488,2.1743,-0.1527,2.327
13/21日ATR比,atr13To21,2026-05-18,76498.2,0.9455,30.41,中性,30-70%,5,-0.2064,0.2064,2.1743,-3.0043,5.1786
13/21日ATR比,atr13To21,2026-05-18,76498.2,0.9455,30.41,中性,30-70%,10,-3.5734,3.5734,2.1743,-5.309,7.4833
13/21日ATR比,atr13To21,2026-01-19,90638,0.9464,31.08,中性,30-70%,1,-0.4515,0.4515,0.3133,-3.2237,3.537
13/21日ATR比,atr13To21,2026-01-19,90638,0.9464,31.08,中性,30-70%,3,-1.0309,1.0309,0.3133,-3.793,4.1063
13/21日ATR比,atr13To21,2026-01-19,90638,0.9464,31.08,中性,30-70%,5,-2.4517,2.4517,0.598,-3.793,4.391
13/21日ATR比,atr13To21,2026-01-19,90638,0.9464,31.08,中性,30-70%,10,-8.5834,8.5834,0.598,-10.7239,11.3219
13/21日ATR比,atr13To21,2026-05-16,78003.6,0.9471,31.76,中性,30-70%,1,-2.0763,2.0763,0.571,-2.5455,3.1165
13/21日ATR比,atr13To21,2026-05-16,78003.6,0.9471,31.76,中性,30-70%,3,-0.7423,0.7423,0.571,-2.5455,3.1165
13/21日ATR比,atr13To21,2026-05-16,78003.6,0.9471,31.76,中性,30-70%,5,-1.5879,1.5879,0.571,-2.5455,3.1165
13/21日ATR比,atr13To21,2026-05-16,78003.6,0.9471,31.76,中性,30-70%,10,-3.4698,3.4698,0.571,-4.8762,5.4472
13/21日ATR比,atr13To21,2026-04-26,76758.1,0.9482,32.43,中性,30-70%,1,-0.9534,0.9534,0.8936,-1.4766,2.3702
13/21日ATR比,atr13To21,2026-04-26,76758.1,0.9482,32.43,中性,30-70%,3,-0.4453,0.4453,1.4646,-2.4295,3.8941
13/21日ATR比,atr13To21,2026-04-26,76758.1,0.9482,32.43,中性,30-70%,5,2.2016,2.2016,2.7748,-2.4295,5.2043
13/21日ATR比,atr13To21,2026-04-26,76758.1,0.9482,32.43,中性,30-70%,10,4.044,4.044,7.8714,-2.4295,10.3008
13/21日ATR比,atr13To21,2026-01-26,87993.8,0.9489,33.11,中性,30-70%,1,1.6524,1.6524,2.8318,-0.8372,3.669
13/21日ATR比,atr13To21,2026-01-26,87993.8,0.9489,33.11,中性,30-70%,3,-5.8363,5.8363,2.961,-8.0411,11.0021
13/21日ATR比,atr13To21,2026-01-26,87993.8,0.9489,33.11,中性,30-70%,5,-11.8574,11.8574,2.961,-14.0189,16.9799
13/21日ATR比,atr13To21,2026-01-26,87993.8,0.9489,33.11,中性,30-70%,10,-22.0563,22.0563,2.961,-31.9168,34.8778
13/21日ATR比,atr13To21,2026-04-30,78400,0.9495,33.78,中性,30-70%,1,0.0612,0.0612,0.3111,-0.8737,1.1848
13/21日ATR比,atr13To21,2026-04-30,78400,0.9495,33.78,中性,30-70%,3,2.0288,2.0288,2.8028,-0.8737,3.6765
13/21日ATR比,atr13To21,2026-04-30,78400,0.9495,33.78,中性,30-70%,5,4.156,4.156,5.6122,-0.8737,6.486
13/21日ATR比,atr13To21,2026-04-30,78400,0.9495,33.78,中性,30-70%,10,3.8334,3.8334,5.6122,-0.8737,6.486
13/21日ATR比,atr13To21,2026-04-11,70869.5,0.9497,34.46,中性,30-70%,1,1.3569,1.3569,2.1935,-0.5835,2.7769
13/21日ATR比,atr13To21,2026-04-11,70869.5,0.9497,34.46,中性,30-70%,3,4.1385,4.1385,7.2394,-0.5835,7.8228
13/21日ATR比,atr13To21,2026-04-11,70869.5,0.9497,34.46,中性,30-70%,5,9.6947,9.6947,10.1124,-0.5835,10.6959
13/21日ATR比,atr13To21,2026-04-11,70869.5,0.9497,34.46,中性,30-70%,10,11.8014,11.8014,12.0021,-0.5835,12.5855
13/21日ATR比,atr13To21,2026-05-22,75482.7,0.9498,35.14,中性,30-70%,1,1.1362,1.1362,2.7103,-0.2072,2.9175
13/21日ATR比,atr13To21,2026-05-22,75482.7,0.9498,35.14,中性,30-70%,3,1.3139,1.3139,3.4233,-0.2072,3.6305
13/21日ATR比,atr13To21,2026-05-22,75482.7,0.9498,35.14,中性,30-70%,5,-3.424,3.424,3.4233,-3.88,7.3033
13/21日ATR比,atr13To21,2026-04-24,77290,0.9508,35.81,中性,30-70%,1,0.9253,0.9253,1.1581,-0.3306,1.4887
13/21日ATR比,atr13To21,2026-04-24,77290,0.9508,35.81,中性,30-70%,3,-1.635,1.635,2.8463,-2.1546,5.0009
13/21日ATR比,atr13To21,2026-04-24,77290,0.9508,35.81,中性,30-70%,5,-1.1304,1.1304,2.8463,-3.1009,5.9472
13/21日ATR比,atr13To21,2026-04-24,77290,0.9508,35.81,中性,30-70%,10,5.4267,5.4267,5.6903,-3.1009,8.7912
13/21日ATR比,atr13To21,2026-01-25,87599.9,0.9518,36.49,中性,30-70%,1,0.4497,0.4497,1.5618,-0.728,2.2897
13/21日ATR比,atr13To21,2026-01-25,87599.9,0.9518,36.49,中性,30-70%,3,-3.0804,3.0804,3.424,-3.7311,7.155
13/21日ATR比,atr13To21,2026-01-25,87599.9,0.9518,36.49,中性,30-70%,5,-7.2388,7.2388,3.424,-7.7957,11.2196
13/21日ATR比,atr13To21,2026-01-25,87599.9,0.9518,36.49,中性,30-70%,10,-22.9949,22.9949,3.424,-23.8972,27.3211
13/21日ATR比,atr13To21,2026-04-09,72418.3,0.9532,37.16,中性,30-70%,1,0.5638,0.5638,1.4278,-0.0965,1.5243
13/21日ATR比,atr13To21,2026-04-09,72418.3,0.9532,37.16,中性,30-70%,3,-0.8108,0.8108,1.9067,-2.7097,4.6164
13/21日ATR比,atr13To21,2026-04-09,72418.3,0.9532,37.16,中性,30-70%,5,1.9113,1.9113,4.9458,-2.7097,7.6555
13/21日ATR比,atr13To21,2026-04-09,72418.3,0.9532,37.16,中性,30-70%,10,4.4899,4.4899,8.1536,-2.7097,10.8633
13/21日ATR比,atr13To21,2026-04-02,66808,0.9536,37.84,中性,30-70%,1,0.8053,0.8053,1.1106,-0.1295,1.2401
13/21日ATR比,atr13To21,2026-04-02,66808,0.9536,37.84,中性,30-70%,3,4.6626,4.6626,5.1922,-0.3528,5.545
13/21日ATR比,atr13To21,2026-04-02,66808,0.9536,37.84,中性,30-70%,5,6.6718,6.6718,9.0835,-0.3528,9.4363
13/21日ATR比,atr13To21,2026-04-02,66808,0.9536,37.84,中性,30-70%,10,7.5187,7.5187,10.4645,-0.3528,10.8173
13/21日ATR比,atr13To21,2026-01-23,89239.3,0.9546,38.51,中性,30-70%,1,-0.9228,0.9228,0.2517,-1.3049,1.5566
13/21日ATR比,atr13To21,2026-01-23,89239.3,0.9546,38.51,中性,30-70%,3,-1.3957,1.3957,0.2517,-3.5924,3.844
13/21日ATR比,atr13To21,2026-01-23,89239.3,0.9546,38.51,中性,30-70%,5,-4.8609,4.8609,1.524,-5.4996,7.0236
13/21日ATR比,atr13To21,2026-01-23,89239.3,0.9546,38.51,中性,30-70%,10,-12.4824,12.4824,1.524,-16.4386,17.9626
13/21日ATR比,atr13To21,2026-05-25,76474.5,0.9551,39.19,中性,30-70%,1,-1.5397,1.5397,0.2813,-2.3073,2.5886
13/21日ATR比,atr13To21,2026-05-25,76474.5,0.9551,39.19,中性,30-70%,3,-3.5435,3.5435,0.2813,-5.2797,5.5609
13/21日ATR比,atr13To21,2026-05-24,77591.7,0.9552,39.86,中性,30-70%,1,-1.4398,1.4398,0.6122,-1.755,2.3671
13/21日ATR比,atr13To21,2026-05-24,77591.7,0.9552,39.86,中性,30-70%,3,-6.049,6.049,0.6122,-6.4926,7.1048
13/21日ATR比,atr13To21,2026-05-24,77591.7,0.9552,39.86,中性,30-70%,5,-4.7713,4.7713,0.6122,-6.6435,7.2557
13/21日ATR比,atr13To21,2026-05-17,76384,0.9553,40.54,中性,30-70%,1,0.1495,0.1495,1.3038,-0.3574,1.6612
13/21日ATR比,atr13To21,2026-05-17,76384,0.9553,40.54,中性,30-70%,3,1.0993,1.0993,2.3271,-0.3574,2.6845
13/21日ATR比,atr13To21,2026-05-17,76384,0.9553,40.54,中性,30-70%,5,-1.18,1.18,2.3271,-2.8592,5.1863
13/21日ATR比,atr13To21,2026-05-17,76384,0.9553,40.54,中性,30-70%,10,-4.5635,4.5635,2.3271,-5.0141,7.3412
13/21日ATR比,atr13To21,2026-05-23,76340.3,0.9556,41.22,中性,30-70%,1,1.6392,1.6392,2.0123,-0.38,2.3923
13/21日ATR比,atr13To21,2026-05-23,76340.3,0.9556,41.22,中性,30-70%,3,-1.3666,1.3666,2.2615,-2.1356,4.397
13/21日ATR比,atr13To21,2026-05-23,76340.3,0.9556,41.22,中性,30-70%,5,-3.374,3.374,2.2615,-5.1132,7.3746
13/21日ATR比,atr13To21,2026-03-28,66500.2,0.9557,41.89,中性,30-70%,1,1.6556,1.6556,2.5544,-2.36,4.9144
13/21日ATR比,atr13To21,2026-03-28,66500.2,0.9557,41.89,中性,30-70%,3,3.5901,3.5901,4.234,-2.36,6.594
13/21日ATR比,atr13To21,2026-03-28,66500.2,0.9557,41.89,中性,30-70%,5,0.4629,0.4629,4.234,-2.36,6.594
13/21日ATR比,atr13To21,2026-03-28,66500.2,0.9557,41.89,中性,30-70%,10,7.1655,7.1655,9.5884,-2.36,11.9484
13/21日ATR比,atr13To21,2026-04-20,75795.6,0.9567,42.57,中性,30-70%,1,4.5352,4.5352,4.7228,-1.3583,6.0811
13/21日ATR比,atr13To21,2026-04-20,75795.6,0.9567,42.57,中性,30-70%,3,2.9173,2.9173,4.8127,-1.3583,6.1709
13/21日ATR比,atr13To21,2026-04-20,75795.6,0.9567,42.57,中性,30-70%,5,2.9152,2.9152,4.8127,-1.3583,6.1709
13/21日ATR比,atr13To21,2026-04-20,75795.6,0.9567,42.57,中性,30-70%,10,3.4361,3.4361,4.874,-1.3583,6.2323
13/21日ATR比,atr13To21,2026-05-26,75297,0.9573,43.24,中性,30-70%,1,-3.1858,3.1858,0.1171,-3.6429,3.76
13/21日ATR比,atr13To21,2026-05-26,75297,0.9573,43.24,中性,30-70%,3,-1.8691,1.8691,0.1171,-3.7984,3.9156
13/21日ATR比,atr13To21,2026-01-22,89703.6,0.9578,44.59,中性,30-70%,1,-0.5176,0.5176,1.6459,-0.6594,2.3053
13/21日ATR比,atr13To21,2026-01-22,89703.6,0.9578,44.59,中性,30-70%,3,-2.3452,2.3452,1.6459,-4.0914,5.7372
13/21日ATR比,atr13To21,2026-01-22,89703.6,0.9578,44.59,中性,30-70%,5,-0.2852,0.2852,1.6459,-4.0914,5.7372
13/21日ATR比,atr13To21,2026-01-22,89703.6,0.9578,44.59,中性,30-70%,10,-12.1578,12.1578,1.6459,-16.8711,18.517
13/21日ATR比,atr13To21,2026-01-20,90228.8,0.958,45.27,中性,30-70%,1,-1.4106,1.4106,0.2213,-3.3567,3.578
13/21日ATR比,atr13To21,2026-01-20,90228.8,0.958,45.27,中性,30-70%,3,-1.0967,1.0967,1.0542,-3.3567,4.4109
13/21日ATR比,atr13To21,2026-01-20,90228.8,0.958,45.27,中性,30-70%,5,-2.9136,2.9136,1.0542,-4.6496,5.7038
13/21日ATR比,atr13To21,2026-01-20,90228.8,0.958,45.27,中性,30-70%,10,-9.9415,9.9415,1.0542,-10.4821,11.5363
13/21日ATR比,atr13To21,2026-04-08,72105.7,0.9599,45.95,中性,30-70%,1,0.4335,0.4335,1.6397,-0.9941,2.6338
13/21日ATR比,atr13To21,2026-04-08,72105.7,0.9599,45.95,中性,30-70%,3,-1.7144,1.7144,2.3485,-2.1298,4.4783
13/21日ATR比,atr13To21,2026-04-08,72105.7,0.9599,45.95,中性,30-70%,5,4.4028,4.4028,5.4008,-2.2879,7.6887
13/21日ATR比,atr13To21,2026-04-08,72105.7,0.9599,45.95,中性,30-70%,10,5.1329,5.1329,8.6225,-2.2879,10.9104
13/21日ATR比,atr13To21,2026-03-30,66705,0.9607,46.62,中性,30-70%,1,3.272,3.272,3.9139,-0.0132,3.9271
13/21日ATR比,atr13To21,2026-03-30,66705,0.9607,46.62,中性,30-70%,3,0.1544,0.1544,3.9139,-1.5771,5.491
13/21日ATR比,atr13To21,2026-03-30,66705,0.9607,46.62,中性,30-70%,5,0.8635,0.8635,3.9139,-1.5771,5.491
13/21日ATR比,atr13To21,2026-03-30,66705,0.9607,46.62,中性,30-70%,10,8.565,8.565,9.8688,-1.5771,11.4459
13/21日ATR比,atr13To21,2026-03-31,68887.6,0.9607,47.3,中性,30-70%,1,-3.0042,3.0042,0.4104,-4.6955,5.1059
13/21日ATR比,atr13To21,2026-03-31,68887.6,0.9607,47.3,中性,30-70%,3,-2.2378,2.2378,0.4104,-4.6955,5.1059
13/21日ATR比,atr13To21,2026-03-31,68887.6,0.9607,47.3,中性,30-70%,5,1.503,1.503,2.0166,-4.6955,6.7121
13/21日ATR比,atr13To21,2026-03-31,68887.6,0.9607,47.3,中性,30-70%,10,5.718,5.718,6.6263,-4.6955,11.3218
13/21日ATR比,atr13To21,2026-02-21,67659.7,0.9609,47.97,中性,30-70%,1,-2.9982,2.9982,0.1039,-5.0661,5.17
13/21日ATR比,atr13To21,2026-02-21,67659.7,0.9609,47.97,中性,30-70%,3,-0.4311,0.4311,0.1039,-7.7738,7.8777
13/21日ATR比,atr13To21,2026-02-21,67659.7,0.9609,47.97,中性,30-70%,5,-2.3525,2.3525,3.5933,-7.7738,11.367
13/21日ATR比,atr13To21,2026-02-21,67659.7,0.9609,47.97,中性,30-70%,10,8.4134,8.4134,8.5624,-7.7738,16.3362
13/21日ATR比,atr13To21,2026-01-27,89447.8,0.9619,48.65,中性,30-70%,1,-5.0826,5.0826,1.2873,-5.7199,7.0072
13/21日ATR比,atr13To21,2026-01-27,89447.8,0.9619,48.65,中性,30-70%,3,-9.1552,9.1552,1.2873,-9.7005,10.9879
13/21日ATR比,atr13To21,2026-01-27,89447.8,0.9619,48.65,中性,30-70%,5,-11.9066,11.9066,1.2873,-16.6334,17.9207
13/21日ATR比,atr13To21,2026-01-27,89447.8,0.9619,48.65,中性,30-70%,10,-22.7233,22.7233,1.2873,-33.0235,34.3108
13/21日ATR比,atr13To21,2026-03-29,67601.2,0.963,49.32,中性,30-70%,1,-1.3257,1.3257,1.1652,-2.4485,3.6137
13/21日ATR比,atr13To21,2026-03-29,67601.2,0.963,49.32,中性,30-70%,3,-1.1584,1.1584,2.5363,-2.8819,5.4182
13/21日ATR比,atr13To21,2026-03-29,67601.2,0.963,49.32,中性,30-70%,5,-0.3775,0.3775,2.5363,-2.8819,5.4182
13/21日ATR比,atr13To21,2026-03-29,67601.2,0.963,49.32,中性,30-70%,10,6.6633,6.6633,7.8036,-2.8819,10.6855
13/21日ATR比,atr13To21,2026-05-15,78200,0.9632,50,中性,30-70%,1,-0.2512,0.2512,0.4749,-0.6747,1.1496
13/21日ATR比,atr13To21,2026-05-15,78200,0.9632,50,中性,30-70%,3,-2.1762,2.1762,0.4749,-2.7903,3.2652
13/21日ATR比,atr13To21,2026-05-15,78200,0.9632,50,中性,30-70%,5,-1.2485,1.2485,0.4749,-2.7903,3.2652
13/21日ATR比,atr13To21,2026-05-15,78200,0.9632,50,中性,30-70%,10,-2.2065,2.2065,0.4749,-5.1151,5.59
13/21日ATR比,atr13To21,2026-04-15,74660,0.9632,50.68,中性,30-70%,1,4.1255,4.1255,4.522,-1.0628,5.5848
13/21日ATR比,atr13To21,2026-04-15,74660,0.9632,50.68,中性,30-70%,3,1.536,1.536,4.9062,-1.0628,5.9691
13/21日ATR比,atr13To21,2026-04-15,74660,0.9632,50.68,中性,30-70%,5,1.521,1.521,4.9062,-1.3314,6.2376
13/21日ATR比,atr13To21,2026-04-15,74660,0.9632,50.68,中性,30-70%,10,4.4806,4.4806,6.4069,-1.3314,7.7383
13/21日ATR比,atr13To21,2026-03-21,68810.1,0.9644,51.35,中性,30-70%,1,1.8731,1.8731,4.3117,-2.1835,6.4953
13/21日ATR比,atr13To21,2026-03-21,68810.1,0.9644,51.35,中性,30-70%,3,2.8904,2.8904,4.6198,-2.1835,6.8034
13/21日ATR比,atr13To21,2026-03-21,68810.1,0.9644,51.35,中性,30-70%,5,-3.951,3.951,4.6198,-4.5454,9.1652
13/21日ATR比,atr13To21,2026-03-21,68810.1,0.9644,51.35,中性,30-70%,10,0.1126,0.1126,4.6198,-5.6377,10.2575
13/21日ATR比,atr13To21,2026-05-14,79117.2,0.9646,52.03,中性,30-70%,1,-1.1593,1.1593,0.5218,-1.9177,2.4394
13/21日ATR比,atr13To21,2026-05-14,79117.2,0.9646,52.03,中性,30-70%,3,-3.4546,3.4546,0.5218,-3.9172,4.439
13/21日ATR比,atr13To21,2026-05-14,79117.2,0.9646,52.03,中性,30-70%,5,-2.1394,2.1394,0.5218,-3.9172,4.439
13/21日ATR比,atr13To21,2026-05-14,79117.2,0.9646,52.03,中性,30-70%,10,-1.9282,1.9282,0.5218,-6.2151,6.7368
13/21日ATR比,atr13To21,2026-04-19,75669.8,0.9654,52.7,中性,30-70%,1,0.1662,0.1662,1.6581,-0.5708,2.2289
13/21日ATR比,atr13To21,2026-04-19,75669.8,0.9654,52.7,中性,30-70%,3,3.5173,3.5173,4.9869,-1.1943,6.1812
13/21日ATR比,atr13To21,2026-04-19,75669.8,0.9654,52.7,中性,30-70%,5,2.1411,2.1411,4.9869,-1.1943,6.1812
13/21日ATR比,atr13To21,2026-04-19,75669.8,0.9654,52.7,中性,30-70%,10,0.9865,0.9865,5.0484,-1.1943,6.2426
13/21日ATR比,atr13To21,2026-03-20,70588.2,0.9659,53.38,中性,30-70%,1,-2.519,2.519,0.0493,-3.6652,3.7145
13/21日ATR比,atr13To21,2026-03-20,70588.2,0.9659,53.38,中性,30-70%,3,-1.0711,1.0711,1.6841,-4.6475,6.3317
13/21日ATR比,atr13To21,2026-03-20,70588.2,0.9659,53.38,中性,30-70%,5,-2.1761,2.1761,1.9845,-4.6475,6.632
13/21日ATR比,atr13To21,2026-03-20,70588.2,0.9659,53.38,中性,30-70%,10,-5.5012,5.5012,1.9845,-8.0147,9.9991
13/21日ATR比,atr13To21,2026-04-14,73802.4,0.9666,54.05,中性,30-70%,1,1.162,1.162,2.1537,-0.7889,2.9426
13/21日ATR比,atr13To21,2026-04-14,73802.4,0.9666,54.05,中性,30-70%,3,3.1429,3.1429,6.1253,-0.7889,6.9141
13/21日ATR比,atr13To21,2026-04-14,73802.4,0.9666,54.05,中性,30-70%,5,2.5303,2.5303,6.1253,-0.7889,6.9141
13/21日ATR比,atr13To21,2026-04-14,73802.4,0.9666,54.05,中性,30-70%,10,4.7256,4.7256,7.6434,-0.7889,8.4322
13/21日ATR比,atr13To21,2026-04-07,71265.3,0.9672,54.73,中性,30-70%,1,1.1793,1.1793,1.4992,-1.1833,2.6825
13/21日ATR比,atr13To21,2026-04-07,71265.3,0.9672,54.73,中性,30-70%,3,2.1908,2.1908,3.0688,-1.1833,4.2521
13/21日ATR比,atr13To21,2026-04-07,71265.3,0.9672,54.73,中性,30-70%,5,0.7939,0.7939,3.5554,-1.1833,4.7388
13/21日ATR比,atr13To21,2026-04-07,71265.3,0.9672,54.73,中性,30-70%,10,6.8148,6.8148,9.9034,-1.1833,11.0867
13/21日ATR比,atr13To21,2026-02-22,65631.1,0.9678,55.41,中性,30-70%,1,-2.5787,2.5787,0.122,-4.9231,5.0452
13/21日ATR比,atr13To21,2026-02-22,65631.1,0.9678,55.41,中性,30-70%,3,2.6189,2.6189,6.7953,-4.9231,11.7184
13/21日ATR比,atr13To21,2026-02-22,65631.1,0.9678,55.41,中性,30-70%,5,-1.2663,1.2663,6.7953,-4.9231,11.7184
13/21日ATR比,atr13To21,2026-02-22,65631.1,0.9678,55.41,中性,30-70%,10,9.1281,9.1281,12.7971,-4.9231,17.7203
13/21日ATR比,atr13To21,2026-03-14,71450.1,0.968,56.08,中性,30-70%,1,2.5064,2.5064,4.2684,-0.2983,4.5667
13/21日ATR比,atr13To21,2026-03-14,71450.1,0.968,56.08,中性,30-70%,3,-0.0192,0.0192,6.3453,-0.8929,7.2382
13/21日ATR比,atr13To21,2026-03-14,71450.1,0.968,56.08,中性,30-70%,5,-2.2533,2.2533,6.3453,-3.772,10.1173
13/21日ATR比,atr13To21,2026-03-14,71450.1,0.968,56.08,中性,30-70%,10,-0.9113,0.9113,6.3453,-5.7978,12.143
13/21日ATR比,atr13To21,2026-01-21,88956,0.9684,56.76,中性,30-70%,1,0.8404,0.8404,1.2218,-0.5099,1.7318
13/21日ATR比,atr13To21,2026-01-21,88956,0.9684,56.76,中性,30-70%,3,-0.6073,0.6073,2.5001,-0.9906,3.4907
13/21日ATR比,atr13To21,2026-01-21,88956,0.9684,56.76,中性,30-70%,5,-1.0817,1.0817,2.5001,-3.2853,5.7854
13/21日ATR比,atr13To21,2026-01-21,88956,0.9684,56.76,中性,30-70%,10,-12.8108,12.8108,2.5001,-14.949,17.4491
13/21日ATR比,atr13To21,2026-05-28,73764.6,0.9689,57.43,中性,30-70%,1,0.1695,0.1695,0.7245,-0.8565,1.581
13/21日ATR比,atr13To21,2026-04-18,75806.8,0.969,58.11,中性,30-70%,1,-0.1807,0.1807,0.0123,-2.824,2.8363
13/21日ATR比,atr13To21,2026-04-18,75806.8,0.969,58.11,中性,30-70%,3,4.5198,4.5198,4.7074,-2.824,7.5314
13/21日ATR比,atr13To21,2026-04-18,75806.8,0.969,58.11,中性,30-70%,5,2.9021,2.9021,4.7972,-2.824,7.6212
13/21日ATR比,atr13To21,2026-04-18,75806.8,0.969,58.11,中性,30-70%,10,0.1129,0.1129,4.8585,-2.824,7.6826
13/21日ATR比,atr13To21,2026-04-13,75280.4,0.9698,58.78,中性,30-70%,1,-1.9633,1.9633,0.5153,-2.4407,2.956
13/21日ATR比,atr13To21,2026-04-13,75280.4,0.9698,58.78,中性,30-70%,3,3.2674,3.2674,3.6606,-2.7367,6.3973
13/21日ATR比,atr13To21,2026-04-13,75280.4,0.9698,58.78,中性,30-70%,5,0.6993,0.6993,4.0417,-2.7367,6.7784
13/21日ATR比,atr13To21,2026-04-13,75280.4,0.9698,58.78,中性,30-70%,10,3.6217,3.6217,5.53,-2.7367,8.2667
13/21日ATR比,atr13To21,2026-04-23,78006.8,0.9701,59.46,中性,30-70%,1,-0.9189,0.9189,0.0347,-1.0314,1.0662
13/21日ATR比,atr13To21,2026-04-23,78006.8,0.9701,59.46,中性,30-70%,3,-1.6008,1.6008,1.9012,-1.9086,3.8098
13/21日ATR比,atr13To21,2026-04-23,78006.8,0.9701,59.46,中性,30-70%,5,-2.7105,2.7105,1.9012,-3.0537,4.955
13/21日ATR比,atr13To21,2026-04-23,78006.8,0.9701,59.46,中性,30-70%,10,2.5431,2.5431,3.321,-3.9913,7.3123
13/21日ATR比,atr13To21,2026-04-01,66818.1,0.9704,60.14,中性,30-70%,1,-0.0151,0.0151,0.8709,-0.8502,1.7211
13/21日ATR比,atr13To21,2026-04-01,66818.1,0.9704,60.14,中性,30-70%,3,0.6928,0.6928,1.5385,-0.8502,2.3887
13/21日ATR比,atr13To21,2026-04-01,66818.1,0.9704,60.14,中性,30-70%,5,1.9764,1.9764,5.2451,-0.8502,6.0954
13/21日ATR比,atr13To21,2026-04-01,66818.1,0.9704,60.14,中性,30-70%,10,6.0633,6.0633,10.4478,-0.8502,11.298
13/21日ATR比,atr13To21,2026-03-23,69832.1,0.9717,60.81,中性,30-70%,1,1.3846,1.3846,3.0887,-1.3805,4.4691
